PaymentID,MsgId,InstrId,EndToEndId,PaymentDate,SettlementDate,Amount,CurrencyCode,DebtorID,CreditorID,DebtorAgentBIC,CreditorAgentBIC,PurposeCode,StatusCode,ChargeBearer,ProcessingTimeMinutes
PACS008-8bfdd0deef-INST-20250926-00681,PACS008-8bfdd0deef,INST-20250926-00681,E2E-20250926-00681,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06643,NDEASESSXXX,CCFRFRPPXXX,GOVT,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00682,PACS008-8bfdd0deef,INST-20250926-00682,E2E-20250926-00682,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06644,NDEASESSXXX,ULSBIE2DXXX,EDUC,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00683,PACS008-8bfdd0deef,INST-20250926-00683,E2E-20250926-00683,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06645,NDEASESSXXX,ICRAITRRXXX,EDUC,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00684,PACS008-8bfdd0deef,INST-20250926-00684,E2E-20250926-00684,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06646,NDEASESSXXX,SWEDSESSXXX,EDUC,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00685,PACS008-8bfdd0deef,INST-20250926-00685,E2E-20250926-00685,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06647,NDEASESSXXX,BNPAFRPPXXX,SALA,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00687,PACS008-8bfdd0deef,INST-20250926-00687,E2E-20250926-00687,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06649,NDEASESSXXX,HBUKGB4BXXX,LOAN,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00688,PACS008-8bfdd0deef,INST-20250926-00688,E2E-20250926-00688,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06650,NDEASESSXXX,CAIXESBBXXX,TAXS,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00689,PACS008-8bfdd0deef,INST-20250926-00689,E2E-20250926-00689,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06651,NDEASESSXXX,COBADEFFXXX,SUPP,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00690,PACS008-8bfdd0deef,INST-20250926-00690,E2E-20250926-00690,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06652,NDEASESSXXX,ESSESESSXXX,DIVD,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00691,PACS008-8bfdd0deef,INST-20250926-00691,E2E-20250926-00691,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06653,NDEASESSXXX,POFICHBEXXX,SALA,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00692,PACS008-8bfdd0deef,INST-20250926-00692,E2E-20250926-00692,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06654,NDEASESSXXX,ABNANL2AXXX,SALA,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00693,PACS008-8bfdd0deef,INST-20250926-00693,E2E-20250926-00693,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06655,NDEASESSXXX,RABONL2UXXX,ROYA,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00694,PACS008-8bfdd0deef,INST-20250926-00694,E2E-20250926-00694,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06656,NDEASESSXXX,INGBNL2AXXX,LOAN,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00695,PACS008-8bfdd0deef,INST-20250926-00695,E2E-20250926-00695,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06657,NDEASESSXXX,POFICHBEXXX,DIVD,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00696,PACS008-8bfdd0deef,INST-20250926-00696,E2E-20250926-00696,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06658,NDEASESSXXX,BCITITMMXXX,SERV,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00697,PACS008-8bfdd0deef,INST-20250926-00697,E2E-20250926-00697,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,14345.55,USD,P06619,P06659,NDEASESSXXX,NDEASESSXXX,ROYA,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00698,PACS008-8bfdd0deef,INST-20250926-00698,E2E-20250926-00698,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06660,NDEASESSXXX,LOYDGB2LXXX,EDUC,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00699,PACS008-8bfdd0deef,INST-20250926-00699,E2E-20250926-00699,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06661,NDEASESSXXX,BESCPTPLXXX,SALA,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00700,PACS008-8bfdd0deef,INST-20250926-00700,E2E-20250926-00700,2025-09-26T09:05:00+00:00,2025-09-26T11:00:00+00:00,5649.63,EUR,P06619,P06662,NDEASESSXXX,ICRAITRRXXX,DIVD,ACSC,N/A,115.0
PACS008-8bfdd0deef-INST-20250926-00701,PACS008-8bfdd0deef,INST-20250926-00701,E2E-20250926-00701,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06663,NDEASESSXXX,BNPAFRPPXXX,SUPP,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00702,PACS008-8bfdd0deef,INST-20250926-00702,E2E-20250926-00702,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06664,NDEASESSXXX,SWEDSESSXXX,SUPP,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00703,PACS008-8bfdd0deef,INST-20250926-00703,E2E-20250926-00703,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06665,NDEASESSXXX,HANDSESSXXX,GOVT,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00704,PACS008-8bfdd0deef,INST-20250926-00704,E2E-20250926-00704,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06666,NDEASESSXXX,NDEASESSXXX,LOAN,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00706,PACS008-8bfdd0deef,INST-20250926-00706,E2E-20250926-00706,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06668,NDEASESSXXX,BBVAESMMXXX,PENS,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00707,PACS008-8bfdd0deef,INST-20250926-00707,E2E-20250926-00707,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06669,NDEASESSXXX,BSABESBBXXX,DIVD,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00708,PACS008-8bfdd0deef,INST-20250926-00708,E2E-20250926-00708,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06670,NDEASESSXXX,ICRAITRRXXX,GOVT,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00709,PACS008-8bfdd0deef,INST-20250926-00709,E2E-20250926-00709,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06671,NDEASESSXXX,BOFAUS3NXXX,SALA,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00710,PACS008-8bfdd0deef,INST-20250926-00710,E2E-20250926-00710,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,1679.05,CHF,P06619,P06672,NDEASESSXXX,BCOEESMMXXX,DIVD,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00711,PACS008-8bfdd0deef,INST-20250926-00711,E2E-20250926-00711,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06673,NDEASESSXXX,UBSWCHZH80A,EDUC,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00712,PACS008-8bfdd0deef,INST-20250926-00712,E2E-20250926-00712,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06674,NDEASESSXXX,WFBIUS6SXXX,TAXS,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00713,PACS008-8bfdd0deef,INST-20250926-00713,E2E-20250926-00713,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06675,NDEASESSXXX,BOFIIE2DXXX,SERV,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00714,PACS008-8bfdd0deef,INST-20250926-00714,E2E-20250926-00714,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06676,NDEASESSXXX,SOGEFRPPXXX,TAXS,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00715,PACS008-8bfdd0deef,INST-20250926-00715,E2E-20250926-00715,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,8957.21,EUR,P06619,P06677,NDEASESSXXX,BCITITMMXXX,TAXS,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00716,PACS008-8bfdd0deef,INST-20250926-00716,E2E-20250926-00716,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06678,NDEASESSXXX,BESCPTPLXXX,EDUC,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00717,PACS008-8bfdd0deef,INST-20250926-00717,E2E-20250926-00717,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06679,NDEASESSXXX,CITIUS33XXX,DIVD,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00718,PACS008-8bfdd0deef,INST-20250926-00718,E2E-20250926-00718,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06680,NDEASESSXXX,BARCGB22XXX,ROYA,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00719,PACS008-8bfdd0deef,INST-20250926-00719,E2E-20250926-00719,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06681,NDEASESSXXX,SNSBNL2AXXX,ROYA,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00720,PACS008-8bfdd0deef,INST-20250926-00720,E2E-20250926-00720,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06682,NDEASESSXXX,BBVAESMMXXX,EDUC,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00721,PACS008-8bfdd0deef,INST-20250926-00721,E2E-20250926-00721,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06683,NDEASESSXXX,RABONL2UXXX,ROYA,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00722,PACS008-8bfdd0deef,INST-20250926-00722,E2E-20250926-00722,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06684,NDEASESSXXX,SWEDSESSXXX,EDUC,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00723,PACS008-8bfdd0deef,INST-20250926-00723,E2E-20250926-00723,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06685,NDEASESSXXX,RAIFCH22XXX,SALA,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00724,PACS008-8bfdd0deef,INST-20250926-00724,E2E-20250926-00724,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06686,NDEASESSXXX,COBADEFFXXX,TAXS,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00725,PACS008-8bfdd0deef,INST-20250926-00725,E2E-20250926-00725,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,52080.51,USD,P06619,P06687,NDEASESSXXX,AGRIFRPPXXX,SUPP,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00726,PACS008-8bfdd0deef,INST-20250926-00726,E2E-20250926-00726,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06688,NDEASESSXXX,BPPIITRRXXX,GOVT,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00727,PACS008-8bfdd0deef,INST-20250926-00727,E2E-20250926-00727,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06689,NDEASESSXXX,NWBKGB2LXXX,GOVT,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00728,PACS008-8bfdd0deef,INST-20250926-00728,E2E-20250926-00728,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,3022.46,EUR,P06619,P06690,NDEASESSXXX,BCOEESMMXXX,TAXS,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00729,PACS008-8bfdd0deef,INST-20250926-00729,E2E-20250926-00729,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06691,NDEASESSXXX,WFBIUS6SXXX,SERV,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00730,PACS008-8bfdd0deef,INST-20250926-00730,E2E-20250926-00730,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06692,NDEASESSXXX,INGBNL2AXXX,TAXS,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00731,PACS008-8bfdd0deef,INST-20250926-00731,E2E-20250926-00731,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06693,NDEASESSXXX,SOGEFRPPXXX,SUPP,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00732,PACS008-8bfdd0deef,INST-20250926-00732,E2E-20250926-00732,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06694,NDEASESSXXX,NDEASESSXXX,ROYA,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00733,PACS008-8bfdd0deef,INST-20250926-00733,E2E-20250926-00733,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06695,NDEASESSXXX,ABNANL2AXXX,SERV,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00734,PACS008-8bfdd0deef,INST-20250926-00734,E2E-20250926-00734,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06696,NDEASESSXXX,ACTVPTPLXXX,TAXS,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00735,PACS008-8bfdd0deef,INST-20250926-00735,E2E-20250926-00735,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06697,NDEASESSXXX,DEUTDEFFXXX,SALA,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00736,PACS008-8bfdd0deef,INST-20250926-00736,E2E-20250926-00736,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06698,NDEASESSXXX,SWEDSESSXXX,SALA,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00737,PACS008-8bfdd0deef,INST-20250926-00737,E2E-20250926-00737,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06699,NDEASESSXXX,UBSWCHZH80A,SALA,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00738,PACS008-8bfdd0deef,INST-20250926-00738,E2E-20250926-00738,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06700,NDEASESSXXX,SWEDSESSXXX,GOVT,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00739,PACS008-8bfdd0deef,INST-20250926-00739,E2E-20250926-00739,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,11204.87,EUR,P06619,P06701,NDEASESSXXX,CAIXESBBXXX,DIVD,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00740,PACS008-8bfdd0deef,INST-20250926-00740,E2E-20250926-00740,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06702,NDEASESSXXX,COBADEFFXXX,EDUC,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00741,PACS008-8bfdd0deef,INST-20250926-00741,E2E-20250926-00741,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06703,NDEASESSXXX,BSABESBBXXX,SUPP,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00742,PACS008-8bfdd0deef,INST-20250926-00742,E2E-20250926-00742,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06704,NDEASESSXXX,BBVAESMMXXX,ROYA,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00743,PACS008-8bfdd0deef,INST-20250926-00743,E2E-20250926-00743,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,13858.89,USD,P06619,P06705,NDEASESSXXX,BCOEESMMXXX,SALA,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00744,PACS008-8bfdd0deef,INST-20250926-00744,E2E-20250926-00744,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06706,NDEASESSXXX,CRESCHZZ80A,PENS,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00746,PACS008-8bfdd0deef,INST-20250926-00746,E2E-20250926-00746,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06708,NDEASESSXXX,ULSBIE2DXXX,LOAN,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00747,PACS008-8bfdd0deef,INST-20250926-00747,E2E-20250926-00747,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06709,NDEASESSXXX,CCFRFRPPXXX,SERV,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00748,PACS008-8bfdd0deef,INST-20250926-00748,E2E-20250926-00748,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06710,NDEASESSXXX,BCOEESMMXXX,GOVT,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00749,PACS008-8bfdd0deef,INST-20250926-00749,E2E-20250926-00749,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06711,NDEASESSXXX,ACTVPTPLXXX,TAXS,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00750,PACS008-8bfdd0deef,INST-20250926-00750,E2E-20250926-00750,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06712,NDEASESSXXX,BCITITMMXXX,DIVD,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00752,PACS008-8bfdd0deef,INST-20250926-00752,E2E-20250926-00752,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06714,NDEASESSXXX,RAIFCH22XXX,ROYA,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00753,PACS008-8bfdd0deef,INST-20250926-00753,E2E-20250926-00753,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06715,NDEASESSXXX,HBUKGB4BXXX,DIVD,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00754,PACS008-8bfdd0deef,INST-20250926-00754,E2E-20250926-00754,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06716,NDEASESSXXX,BOFAUS3NXXX,ROYA,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00755,PACS008-8bfdd0deef,INST-20250926-00755,E2E-20250926-00755,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,8364.82,CHF,P06619,P06717,NDEASESSXXX,BSABESBBXXX,GOVT,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00756,PACS008-8bfdd0deef,INST-20250926-00756,E2E-20250926-00756,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06718,NDEASESSXXX,BOFAUS3NXXX,SUPP,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00757,PACS008-8bfdd0deef,INST-20250926-00757,E2E-20250926-00757,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06719,NDEASESSXXX,BOFAUS3NXXX,LOAN,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00758,PACS008-8bfdd0deef,INST-20250926-00758,E2E-20250926-00758,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06720,NDEASESSXXX,SWEDSESSXXX,SUPP,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00759,PACS008-8bfdd0deef,INST-20250926-00759,E2E-20250926-00759,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06721,NDEASESSXXX,HANDSESSXXX,SERV,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00760,PACS008-8bfdd0deef,INST-20250926-00760,E2E-20250926-00760,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,12044.36,CHF,P06619,P06722,NDEASESSXXX,CRESCHZZ80A,PENS,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00761,PACS008-8bfdd0deef,INST-20250926-00761,E2E-20250926-00761,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06723,NDEASESSXXX,BCITITMMXXX,ROYA,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00762,PACS008-8bfdd0deef,INST-20250926-00762,E2E-20250926-00762,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06724,NDEASESSXXX,RABONL2UXXX,TAXS,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00763,PACS008-8bfdd0deef,INST-20250926-00763,E2E-20250926-00763,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06725,NDEASESSXXX,BESCPTPLXXX,DIVD,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00764,PACS008-8bfdd0deef,INST-20250926-00764,E2E-20250926-00764,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06726,NDEASESSXXX,RABONL2UXXX,SUPP,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00765,PACS008-8bfdd0deef,INST-20250926-00765,E2E-20250926-00765,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06727,NDEASESSXXX,WFBIUS6SXXX,TAXS,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00766,PACS008-8bfdd0deef,INST-20250926-00766,E2E-20250926-00766,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06728,NDEASESSXXX,BBVAESMMXXX,SUPP,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00767,PACS008-8bfdd0deef,INST-20250926-00767,E2E-20250926-00767,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,202343.27,CHF,P06619,P06729,NDEASESSXXX,ULSBIE2DXXX,SALA,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00769,PACS008-8bfdd0deef,INST-20250926-00769,E2E-20250926-00769,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06731,NDEASESSXXX,BPPIITRRXXX,SUPP,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00770,PACS008-8bfdd0deef,INST-20250926-00770,E2E-20250926-00770,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06732,NDEASESSXXX,SWEDSESSXXX,DIVD,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00772,PACS008-8bfdd0deef,INST-20250926-00772,E2E-20250926-00772,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06734,NDEASESSXXX,RABONL2UXXX,GOVT,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00773,PACS008-8bfdd0deef,INST-20250926-00773,E2E-20250926-00773,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06735,NDEASESSXXX,SNSBNL2AXXX,EDUC,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00774,PACS008-8bfdd0deef,INST-20250926-00774,E2E-20250926-00774,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06736,NDEASESSXXX,UNCRITMMXXX,DIVD,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00775,PACS008-8bfdd0deef,INST-20250926-00775,E2E-20250926-00775,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06737,NDEASESSXXX,BARCGB22XXX,SUPP,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00776,PACS008-8bfdd0deef,INST-20250926-00776,E2E-20250926-00776,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06738,NDEASESSXXX,BARCGB22XXX,DIVD,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00777,PACS008-8bfdd0deef,INST-20250926-00777,E2E-20250926-00777,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06739,NDEASESSXXX,BCOEESMMXXX,SUPP,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00778,PACS008-8bfdd0deef,INST-20250926-00778,E2E-20250926-00778,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,72783.35,EUR,P06619,P06740,NDEASESSXXX,HANDSESSXXX,EDUC,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00779,PACS008-8bfdd0deef,INST-20250926-00779,E2E-20250926-00779,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06741,NDEASESSXXX,AGRIFRPPXXX,PENS,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00780,PACS008-8bfdd0deef,INST-20250926-00780,E2E-20250926-00780,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06742,NDEASESSXXX,COBADEFFXXX,SERV,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00781,PACS008-8bfdd0deef,INST-20250926-00781,E2E-20250926-00781,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06743,NDEASESSXXX,BOFAUS3NXXX,DIVD,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00782,PACS008-8bfdd0deef,INST-20250926-00782,E2E-20250926-00782,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06744,NDEASESSXXX,AGRIFRPPXXX,ROYA,ACSP,N/A,46.0
PACS008-8bfdd0deef-INST-20250926-00784,PACS008-8bfdd0deef,INST-20250926-00784,E2E-20250926-00784,2025-09-26T09:05:00+00:00,2025-09-26T09:51:00+00:00,,,P06619,P06746,NDEASESSXXX,CAIXESBBXXX,SALA,ACSP,N/A,46.0
